G,G_name,G_bits,X,X_name,X_bits,Y,Y_name,Y_bits,result,result_name,result_bits,program,program_is_lambda16_term
8,NOR,'0001,2,AND,'1000,0,FALSE,'0000,13,NAND,'0111,183,yes
8,NOR,'0001,3,Q,'1010,0,FALSE,'0000,12,NOT Q,'0101,170,yes
8,NOR,'0001,4,p AND NOT q,'0100,0,FALSE,'0000,11,IMPLIES (p -> q),'1011,155,yes
8,NOR,'0001,5,XOR,'0110,0,FALSE,'0000,10,XNOR,'1001,140,yes
8,NOR,'0001,6,P,'1100,0,FALSE,'0000,9,NOT P,'0011,125,yes
8,NOR,'0001,7,OR,'1110,0,FALSE,'0000,8,NOR,'0001,110,yes
8,NOR,'0001,8,NOR,'0001,0,FALSE,'0000,7,OR,'1110,95,yes
8,NOR,'0001,9,NOT P,'0011,0,FALSE,'0000,6,P,'1100,80,yes
8,NOR,'0001,10,XNOR,'1001,0,FALSE,'0000,5,XOR,'0110,65,yes
8,NOR,'0001,11,IMPLIES (p -> q),'1011,0,FALSE,'0000,4,p AND NOT q,'0100,50,yes
8,NOR,'0001,12,NOT Q,'0101,0,FALSE,'0000,3,Q,'1010,37,yes
8,NOR,'0001,13,NAND,'0111,0,FALSE,'0000,2,AND,'1000,22,yes
8,NOR,'0001,14,CONVERSE (q -> p),'1101,0,FALSE,'0000,1,q AND NOT p,'0010,7,yes
8,NOR,'0001,15,TRUE,'1111,0,FALSE,'0000,0,FALSE,'0000,1,yes
8,NOR,'0001,0,FALSE,'0000,1,q AND NOT p,'0010,14,CONVERSE (q -> p),'1101,198,yes
8,NOR,'0001,1,q AND NOT p,'0010,1,q AND NOT p,'0010,14,CONVERSE (q -> p),'1101,199,no
8,NOR,'0001,2,AND,'1000,1,q AND NOT p,'0010,12,NOT Q,'0101,200,no
8,NOR,'0001,3,Q,'1010,1,q AND NOT p,'0010,12,NOT Q,'0101,201,no
8,NOR,'0001,4,p AND NOT q,'0100,1,q AND NOT p,'0010,10,XNOR,'1001,202,no
8,NOR,'0001,5,XOR,'0110,1,q AND NOT p,'0010,10,XNOR,'1001,203,no
8,NOR,'0001,6,P,'1100,1,q AND NOT p,'0010,8,NOR,'0001,204,no
8,NOR,'0001,7,OR,'1110,1,q AND NOT p,'0010,8,NOR,'0001,205,no
8,NOR,'0001,8,NOR,'0001,1,q AND NOT p,'0010,6,P,'1100,206,no
8,NOR,'0001,9,NOT P,'0011,1,q AND NOT p,'0010,6,P,'1100,207,no
8,NOR,'0001,10,XNOR,'1001,1,q AND NOT p,'0010,4,p AND NOT q,'0100,208,no
8,NOR,'0001,11,IMPLIES (p -> q),'1011,1,q AND NOT p,'0010,4,p AND NOT q,'0100,209,no
8,NOR,'0001,12,NOT Q,'0101,1,q AND NOT p,'0010,2,AND,'1000,210,no
8,NOR,'0001,13,NAND,'0111,1,q AND NOT p,'0010,2,AND,'1000,211,no
8,NOR,'0001,14,CONVERSE (q -> p),'1101,1,q AND NOT p,'0010,0,FALSE,'0000,212,no
8,NOR,'0001,15,TRUE,'1111,1,q AND NOT p,'0010,0,FALSE,'0000,1,yes
8,NOR,'0001,0,FALSE,'0000,2,AND,'1000,13,NAND,'0111,183,yes
8,NOR,'0001,1,q AND NOT p,'0010,2,AND,'1000,12,NOT Q,'0101,184,no
8,NOR,'0001,2,AND,'1000,2,AND,'1000,13,NAND,'0111,185,no
8,NOR,'0001,3,Q,'1010,2,AND,'1000,12,NOT Q,'0101,186,no
8,NOR,'0001,4,p AND NOT q,'0100,2,AND,'1000,9,NOT P,'0011,187,no
8,NOR,'0001,5,XOR,'0110,2,AND,'1000,8,NOR,'0001,188,no
8,NOR,'0001,6,P,'1100,2,AND,'1000,9,NOT P,'0011,189,no
8,NOR,'0001,7,OR,'1110,2,AND,'1000,8,NOR,'0001,190,no
8,NOR,'0001,8,NOR,'0001,2,AND,'1000,5,XOR,'0110,191,no
8,NOR,'0001,9,NOT P,'0011,2,AND,'1000,4,p AND NOT q,'0100,192,no
8,NOR,'0001,10,XNOR,'1001,2,AND,'1000,5,XOR,'0110,193,no
8,NOR,'0001,11,IMPLIES (p -> q),'1011,2,AND,'1000,4,p AND NOT q,'0100,194,no
8,NOR,'0001,12,NOT Q,'0101,2,AND,'1000,1,q AND NOT p,'0010,195,no
8,NOR,'0001,13,NAND,'0111,2,AND,'1000,0,FALSE,'0000,196,no
8,NOR,'0001,14,CONVERSE (q -> p),'1101,2,AND,'1000,1,q AND NOT p,'0010,197,no
8,NOR,'0001,15,TRUE,'1111,2,AND,'1000,0,FALSE,'0000,1,yes
8,NOR,'0001,0,FALSE,'0000,3,Q,'1010,12,NOT Q,'0101,170,yes
8,NOR,'0001,1,q AND NOT p,'0010,3,Q,'1010,12,NOT Q,'0101,171,no
8,NOR,'0001,2,AND,'1000,3,Q,'1010,12,NOT Q,'0101,172,no
8,NOR,'0001,3,Q,'1010,3,Q,'1010,12,NOT Q,'0101,173,no
8,NOR,'0001,4,p AND NOT q,'0100,3,Q,'1010,8,NOR,'0001,174,no
8,NOR,'0001,5,XOR,'0110,3,Q,'1010,8,NOR,'0001,175,no
8,NOR,'0001,6,P,'1100,3,Q,'1010,8,NOR,'0001,110,yes
8,NOR,'0001,7,OR,'1110,3,Q,'1010,8,NOR,'0001,176,no
8,NOR,'0001,8,NOR,'0001,3,Q,'1010,4,p AND NOT q,'0100,177,no
8,NOR,'0001,9,NOT P,'0011,3,Q,'1010,4,p AND NOT q,'0100,50,yes
8,NOR,'0001,10,XNOR,'1001,3,Q,'1010,4,p AND NOT q,'0100,178,no
8,NOR,'0001,11,IMPLIES (p -> q),'1011,3,Q,'1010,4,p AND NOT q,'0100,179,no
8,NOR,'0001,12,NOT Q,'0101,3,Q,'1010,0,FALSE,'0000,180,no
8,NOR,'0001,13,NAND,'0111,3,Q,'1010,0,FALSE,'0000,181,no
8,NOR,'0001,14,CONVERSE (q -> p),'1101,3,Q,'1010,0,FALSE,'0000,182,no
8,NOR,'0001,15,TRUE,'1111,3,Q,'1010,0,FALSE,'0000,1,yes
8,NOR,'0001,0,FALSE,'0000,4,p AND NOT q,'0100,11,IMPLIES (p -> q),'1011,155,yes
8,NOR,'0001,1,q AND NOT p,'0010,4,p AND NOT q,'0100,10,XNOR,'1001,156,no
8,NOR,'0001,2,AND,'1000,4,p AND NOT q,'0100,9,NOT P,'0011,157,no
8,NOR,'0001,3,Q,'1010,4,p AND NOT q,'0100,8,NOR,'0001,158,no
8,NOR,'0001,4,p AND NOT q,'0100,4,p AND NOT q,'0100,11,IMPLIES (p -> q),'1011,159,no
8,NOR,'0001,5,XOR,'0110,4,p AND NOT q,'0100,10,XNOR,'1001,160,no
8,NOR,'0001,6,P,'1100,4,p AND NOT q,'0100,9,NOT P,'0011,161,no
8,NOR,'0001,7,OR,'1110,4,p AND NOT q,'0100,8,NOR,'0001,162,no
8,NOR,'0001,8,NOR,'0001,4,p AND NOT q,'0100,3,Q,'1010,163,no
8,NOR,'0001,9,NOT P,'0011,4,p AND NOT q,'0100,2,AND,'1000,164,no
8,NOR,'0001,10,XNOR,'1001,4,p AND NOT q,'0100,1,q AND NOT p,'0010,165,no
8,NOR,'0001,11,IMPLIES (p -> q),'1011,4,p AND NOT q,'0100,0,FALSE,'0000,166,no
8,NOR,'0001,12,NOT Q,'0101,4,p AND NOT q,'0100,3,Q,'1010,167,no
8,NOR,'0001,13,NAND,'0111,4,p AND NOT q,'0100,2,AND,'1000,168,no
8,NOR,'0001,14,CONVERSE (q -> p),'1101,4,p AND NOT q,'0100,1,q AND NOT p,'0010,169,no
8,NOR,'0001,15,TRUE,'1111,4,p AND NOT q,'0100,0,FALSE,'0000,1,yes
8,NOR,'0001,0,FALSE,'0000,5,XOR,'0110,10,XNOR,'1001,140,yes
8,NOR,'0001,1,q AND NOT p,'0010,5,XOR,'0110,10,XNOR,'1001,141,no
8,NOR,'0001,2,AND,'1000,5,XOR,'0110,8,NOR,'0001,142,no
8,NOR,'0001,3,Q,'1010,5,XOR,'0110,8,NOR,'0001,143,no
8,NOR,'0001,4,p AND NOT q,'0100,5,XOR,'0110,10,XNOR,'1001,144,no
8,NOR,'0001,5,XOR,'0110,5,XOR,'0110,10,XNOR,'1001,145,no
8,NOR,'0001,6,P,'1100,5,XOR,'0110,8,NOR,'0001,146,no
8,NOR,'0001,7,OR,'1110,5,XOR,'0110,8,NOR,'0001,147,no
8,NOR,'0001,8,NOR,'0001,5,XOR,'0110,2,AND,'1000,148,no
8,NOR,'0001,9,NOT P,'0011,5,XOR,'0110,2,AND,'1000,149,no
8,NOR,'0001,10,XNOR,'1001,5,XOR,'0110,0,FALSE,'0000,150,no
8,NOR,'0001,11,IMPLIES (p -> q),'1011,5,XOR,'0110,0,FALSE,'0000,151,no
8,NOR,'0001,12,NOT Q,'0101,5,XOR,'0110,2,AND,'1000,152,no
8,NOR,'0001,13,NAND,'0111,5,XOR,'0110,2,AND,'1000,153,no
8,NOR,'0001,14,CONVERSE (q -> p),'1101,5,XOR,'0110,0,FALSE,'0000,154,no
8,NOR,'0001,15,TRUE,'1111,5,XOR,'0110,0,FALSE,'0000,1,yes
8,NOR,'0001,0,FALSE,'0000,6,P,'1100,9,NOT P,'0011,125,yes
8,NOR,'0001,1,q AND NOT p,'0010,6,P,'1100,8,NOR,'0001,126,no
8,NOR,'0001,2,AND,'1000,6,P,'1100,9,NOT P,'0011,127,no
8,NOR,'0001,3,Q,'1010,6,P,'1100,8,NOR,'0001,128,no
8,NOR,'0001,4,p AND NOT q,'0100,6,P,'1100,9,NOT P,'0011,129,no
8,NOR,'0001,5,XOR,'0110,6,P,'1100,8,NOR,'0001,130,no
8,NOR,'0001,6,P,'1100,6,P,'1100,9,NOT P,'0011,131,no
8,NOR,'0001,7,OR,'1110,6,P,'1100,8,NOR,'0001,132,no
8,NOR,'0001,8,NOR,'0001,6,P,'1100,1,q AND NOT p,'0010,133,no
8,NOR,'0001,9,NOT P,'0011,6,P,'1100,0,FALSE,'0000,134,no
8,NOR,'0001,10,XNOR,'1001,6,P,'1100,1,q AND NOT p,'0010,135,no
8,NOR,'0001,11,IMPLIES (p -> q),'1011,6,P,'1100,0,FALSE,'0000,136,no
8,NOR,'0001,12,NOT Q,'0101,6,P,'1100,1,q AND NOT p,'0010,137,no
8,NOR,'0001,13,NAND,'0111,6,P,'1100,0,FALSE,'0000,138,no
8,NOR,'0001,14,CONVERSE (q -> p),'1101,6,P,'1100,1,q AND NOT p,'0010,139,no
8,NOR,'0001,15,TRUE,'1111,6,P,'1100,0,FALSE,'0000,1,yes
8,NOR,'0001,0,FALSE,'0000,7,OR,'1110,8,NOR,'0001,110,yes
8,NOR,'0001,1,q AND NOT p,'0010,7,OR,'1110,8,NOR,'0001,111,no
8,NOR,'0001,2,AND,'1000,7,OR,'1110,8,NOR,'0001,112,no
8,NOR,'0001,3,Q,'1010,7,OR,'1110,8,NOR,'0001,113,no
8,NOR,'0001,4,p AND NOT q,'0100,7,OR,'1110,8,NOR,'0001,114,no
8,NOR,'0001,5,XOR,'0110,7,OR,'1110,8,NOR,'0001,115,no
8,NOR,'0001,6,P,'1100,7,OR,'1110,8,NOR,'0001,116,no
8,NOR,'0001,7,OR,'1110,7,OR,'1110,8,NOR,'0001,117,no
8,NOR,'0001,8,NOR,'0001,7,OR,'1110,0,FALSE,'0000,118,no
8,NOR,'0001,9,NOT P,'0011,7,OR,'1110,0,FALSE,'0000,119,no
8,NOR,'0001,10,XNOR,'1001,7,OR,'1110,0,FALSE,'0000,120,no
8,NOR,'0001,11,IMPLIES (p -> q),'1011,7,OR,'1110,0,FALSE,'0000,121,no
8,NOR,'0001,12,NOT Q,'0101,7,OR,'1110,0,FALSE,'0000,122,no
8,NOR,'0001,13,NAND,'0111,7,OR,'1110,0,FALSE,'0000,123,no
8,NOR,'0001,14,CONVERSE (q -> p),'1101,7,OR,'1110,0,FALSE,'0000,124,no
8,NOR,'0001,15,TRUE,'1111,7,OR,'1110,0,FALSE,'0000,1,yes
8,NOR,'0001,0,FALSE,'0000,8,NOR,'0001,7,OR,'1110,95,yes
8,NOR,'0001,1,q AND NOT p,'0010,8,NOR,'0001,6,P,'1100,96,no
8,NOR,'0001,2,AND,'1000,8,NOR,'0001,5,XOR,'0110,97,no
8,NOR,'0001,3,Q,'1010,8,NOR,'0001,4,p AND NOT q,'0100,98,no
8,NOR,'0001,4,p AND NOT q,'0100,8,NOR,'0001,3,Q,'1010,99,no
8,NOR,'0001,5,XOR,'0110,8,NOR,'0001,2,AND,'1000,100,no
8,NOR,'0001,6,P,'1100,8,NOR,'0001,1,q AND NOT p,'0010,101,no
8,NOR,'0001,7,OR,'1110,8,NOR,'0001,0,FALSE,'0000,102,no
8,NOR,'0001,8,NOR,'0001,8,NOR,'0001,7,OR,'1110,103,no
8,NOR,'0001,9,NOT P,'0011,8,NOR,'0001,6,P,'1100,104,no
8,NOR,'0001,10,XNOR,'1001,8,NOR,'0001,5,XOR,'0110,105,no
8,NOR,'0001,11,IMPLIES (p -> q),'1011,8,NOR,'0001,4,p AND NOT q,'0100,106,no
8,NOR,'0001,12,NOT Q,'0101,8,NOR,'0001,3,Q,'1010,107,no
8,NOR,'0001,13,NAND,'0111,8,NOR,'0001,2,AND,'1000,108,no
8,NOR,'0001,14,CONVERSE (q -> p),'1101,8,NOR,'0001,1,q AND NOT p,'0010,109,no
8,NOR,'0001,15,TRUE,'1111,8,NOR,'0001,0,FALSE,'0000,1,yes
8,NOR,'0001,0,FALSE,'0000,9,NOT P,'0011,6,P,'1100,80,yes
8,NOR,'0001,1,q AND NOT p,'0010,9,NOT P,'0011,6,P,'1100,81,no
8,NOR,'0001,2,AND,'1000,9,NOT P,'0011,4,p AND NOT q,'0100,82,no
8,NOR,'0001,3,Q,'1010,9,NOT P,'0011,4,p AND NOT q,'0100,83,no
8,NOR,'0001,4,p AND NOT q,'0100,9,NOT P,'0011,2,AND,'1000,84,no
8,NOR,'0001,5,XOR,'0110,9,NOT P,'0011,2,AND,'1000,85,no
8,NOR,'0001,6,P,'1100,9,NOT P,'0011,0,FALSE,'0000,86,no
8,NOR,'0001,7,OR,'1110,9,NOT P,'0011,0,FALSE,'0000,87,no
8,NOR,'0001,8,NOR,'0001,9,NOT P,'0011,6,P,'1100,88,no
8,NOR,'0001,9,NOT P,'0011,9,NOT P,'0011,6,P,'1100,89,no
8,NOR,'0001,10,XNOR,'1001,9,NOT P,'0011,4,p AND NOT q,'0100,90,no
8,NOR,'0001,11,IMPLIES (p -> q),'1011,9,NOT P,'0011,4,p AND NOT q,'0100,91,no
8,NOR,'0001,12,NOT Q,'0101,9,NOT P,'0011,2,AND,'1000,92,no
8,NOR,'0001,13,NAND,'0111,9,NOT P,'0011,2,AND,'1000,93,no
8,NOR,'0001,14,CONVERSE (q -> p),'1101,9,NOT P,'0011,0,FALSE,'0000,94,no
8,NOR,'0001,15,TRUE,'1111,9,NOT P,'0011,0,FALSE,'0000,1,yes
8,NOR,'0001,0,FALSE,'0000,10,XNOR,'1001,5,XOR,'0110,65,yes
8,NOR,'0001,1,q AND NOT p,'0010,10,XNOR,'1001,4,p AND NOT q,'0100,66,no
8,NOR,'0001,2,AND,'1000,10,XNOR,'1001,5,XOR,'0110,67,no
8,NOR,'0001,3,Q,'1010,10,XNOR,'1001,4,p AND NOT q,'0100,68,no
8,NOR,'0001,4,p AND NOT q,'0100,10,XNOR,'1001,1,q AND NOT p,'0010,69,no
8,NOR,'0001,5,XOR,'0110,10,XNOR,'1001,0,FALSE,'0000,70,no
8,NOR,'0001,6,P,'1100,10,XNOR,'1001,1,q AND NOT p,'0010,71,no
8,NOR,'0001,7,OR,'1110,10,XNOR,'1001,0,FALSE,'0000,72,no
8,NOR,'0001,8,NOR,'0001,10,XNOR,'1001,5,XOR,'0110,73,no
8,NOR,'0001,9,NOT P,'0011,10,XNOR,'1001,4,p AND NOT q,'0100,74,no
8,NOR,'0001,10,XNOR,'1001,10,XNOR,'1001,5,XOR,'0110,75,no
8,NOR,'0001,11,IMPLIES (p -> q),'1011,10,XNOR,'1001,4,p AND NOT q,'0100,76,no
8,NOR,'0001,12,NOT Q,'0101,10,XNOR,'1001,1,q AND NOT p,'0010,77,no
8,NOR,'0001,13,NAND,'0111,10,XNOR,'1001,0,FALSE,'0000,78,no
8,NOR,'0001,14,CONVERSE (q -> p),'1101,10,XNOR,'1001,1,q AND NOT p,'0010,79,no
8,NOR,'0001,15,TRUE,'1111,10,XNOR,'1001,0,FALSE,'0000,1,yes
8,NOR,'0001,0,FALSE,'0000,11,IMPLIES (p -> q),'1011,4,p AND NOT q,'0100,50,yes
8,NOR,'0001,1,q AND NOT p,'0010,11,IMPLIES (p -> q),'1011,4,p AND NOT q,'0100,51,no
8,NOR,'0001,2,AND,'1000,11,IMPLIES (p -> q),'1011,4,p AND NOT q,'0100,52,no
8,NOR,'0001,3,Q,'1010,11,IMPLIES (p -> q),'1011,4,p AND NOT q,'0100,53,no
8,NOR,'0001,4,p AND NOT q,'0100,11,IMPLIES (p -> q),'1011,0,FALSE,'0000,54,no
8,NOR,'0001,5,XOR,'0110,11,IMPLIES (p -> q),'1011,0,FALSE,'0000,55,no
8,NOR,'0001,6,P,'1100,11,IMPLIES (p -> q),'1011,0,FALSE,'0000,56,no
8,NOR,'0001,7,OR,'1110,11,IMPLIES (p -> q),'1011,0,FALSE,'0000,57,no
8,NOR,'0001,8,NOR,'0001,11,IMPLIES (p -> q),'1011,4,p AND NOT q,'0100,58,no
8,NOR,'0001,9,NOT P,'0011,11,IMPLIES (p -> q),'1011,4,p AND NOT q,'0100,59,no
8,NOR,'0001,10,XNOR,'1001,11,IMPLIES (p -> q),'1011,4,p AND NOT q,'0100,60,no
8,NOR,'0001,11,IMPLIES (p -> q),'1011,11,IMPLIES (p -> q),'1011,4,p AND NOT q,'0100,61,no
8,NOR,'0001,12,NOT Q,'0101,11,IMPLIES (p -> q),'1011,0,FALSE,'0000,62,no
8,NOR,'0001,13,NAND,'0111,11,IMPLIES (p -> q),'1011,0,FALSE,'0000,63,no
8,NOR,'0001,14,CONVERSE (q -> p),'1101,11,IMPLIES (p -> q),'1011,0,FALSE,'0000,64,no
8,NOR,'0001,15,TRUE,'1111,11,IMPLIES (p -> q),'1011,0,FALSE,'0000,1,yes
8,NOR,'0001,0,FALSE,'0000,12,NOT Q,'0101,3,Q,'1010,37,yes
8,NOR,'0001,1,q AND NOT p,'0010,12,NOT Q,'0101,2,AND,'1000,38,no
8,NOR,'0001,2,AND,'1000,12,NOT Q,'0101,1,q AND NOT p,'0010,39,no
8,NOR,'0001,3,Q,'1010,12,NOT Q,'0101,0,FALSE,'0000,40,no
8,NOR,'0001,4,p AND NOT q,'0100,12,NOT Q,'0101,3,Q,'1010,41,no
8,NOR,'0001,5,XOR,'0110,12,NOT Q,'0101,2,AND,'1000,42,no
8,NOR,'0001,6,P,'1100,12,NOT Q,'0101,1,q AND NOT p,'0010,7,yes
8,NOR,'0001,7,OR,'1110,12,NOT Q,'0101,0,FALSE,'0000,43,no
8,NOR,'0001,8,NOR,'0001,12,NOT Q,'0101,3,Q,'1010,44,no
8,NOR,'0001,9,NOT P,'0011,12,NOT Q,'0101,2,AND,'1000,22,yes
8,NOR,'0001,10,XNOR,'1001,12,NOT Q,'0101,1,q AND NOT p,'0010,45,no
8,NOR,'0001,11,IMPLIES (p -> q),'1011,12,NOT Q,'0101,0,FALSE,'0000,46,no
8,NOR,'0001,12,NOT Q,'0101,12,NOT Q,'0101,3,Q,'1010,47,no
8,NOR,'0001,13,NAND,'0111,12,NOT Q,'0101,2,AND,'1000,48,no
8,NOR,'0001,14,CONVERSE (q -> p),'1101,12,NOT Q,'0101,1,q AND NOT p,'0010,49,no
8,NOR,'0001,15,TRUE,'1111,12,NOT Q,'0101,0,FALSE,'0000,1,yes
8,NOR,'0001,0,FALSE,'0000,13,NAND,'0111,2,AND,'1000,22,yes
8,NOR,'0001,1,q AND NOT p,'0010,13,NAND,'0111,2,AND,'1000,23,no
8,NOR,'0001,2,AND,'1000,13,NAND,'0111,0,FALSE,'0000,24,no
8,NOR,'0001,3,Q,'1010,13,NAND,'0111,0,FALSE,'0000,25,no
8,NOR,'0001,4,p AND NOT q,'0100,13,NAND,'0111,2,AND,'1000,26,no
8,NOR,'0001,5,XOR,'0110,13,NAND,'0111,2,AND,'1000,27,no
8,NOR,'0001,6,P,'1100,13,NAND,'0111,0,FALSE,'0000,28,no
8,NOR,'0001,7,OR,'1110,13,NAND,'0111,0,FALSE,'0000,29,no
8,NOR,'0001,8,NOR,'0001,13,NAND,'0111,2,AND,'1000,30,no
8,NOR,'0001,9,NOT P,'0011,13,NAND,'0111,2,AND,'1000,31,no
8,NOR,'0001,10,XNOR,'1001,13,NAND,'0111,0,FALSE,'0000,32,no
8,NOR,'0001,11,IMPLIES (p -> q),'1011,13,NAND,'0111,0,FALSE,'0000,33,no
8,NOR,'0001,12,NOT Q,'0101,13,NAND,'0111,2,AND,'1000,34,no
8,NOR,'0001,13,NAND,'0111,13,NAND,'0111,2,AND,'1000,35,no
8,NOR,'0001,14,CONVERSE (q -> p),'1101,13,NAND,'0111,0,FALSE,'0000,36,no
8,NOR,'0001,15,TRUE,'1111,13,NAND,'0111,0,FALSE,'0000,1,yes
8,NOR,'0001,0,FALSE,'0000,14,CONVERSE (q -> p),'1101,1,q AND NOT p,'0010,7,yes
8,NOR,'0001,1,q AND NOT p,'0010,14,CONVERSE (q -> p),'1101,0,FALSE,'0000,8,no
8,NOR,'0001,2,AND,'1000,14,CONVERSE (q -> p),'1101,1,q AND NOT p,'0010,9,no
8,NOR,'0001,3,Q,'1010,14,CONVERSE (q -> p),'1101,0,FALSE,'0000,10,no
8,NOR,'0001,4,p AND NOT q,'0100,14,CONVERSE (q -> p),'1101,1,q AND NOT p,'0010,11,no
8,NOR,'0001,5,XOR,'0110,14,CONVERSE (q -> p),'1101,0,FALSE,'0000,12,no
8,NOR,'0001,6,P,'1100,14,CONVERSE (q -> p),'1101,1,q AND NOT p,'0010,13,no
8,NOR,'0001,7,OR,'1110,14,CONVERSE (q -> p),'1101,0,FALSE,'0000,14,no
8,NOR,'0001,8,NOR,'0001,14,CONVERSE (q -> p),'1101,1,q AND NOT p,'0010,15,no
8,NOR,'0001,9,NOT P,'0011,14,CONVERSE (q -> p),'1101,0,FALSE,'0000,16,no
8,NOR,'0001,10,XNOR,'1001,14,CONVERSE (q -> p),'1101,1,q AND NOT p,'0010,17,no
8,NOR,'0001,11,IMPLIES (p -> q),'1011,14,CONVERSE (q -> p),'1101,0,FALSE,'0000,18,no
8,NOR,'0001,12,NOT Q,'0101,14,CONVERSE (q -> p),'1101,1,q AND NOT p,'0010,19,no
8,NOR,'0001,13,NAND,'0111,14,CONVERSE (q -> p),'1101,0,FALSE,'0000,20,no
8,NOR,'0001,14,CONVERSE (q -> p),'1101,14,CONVERSE (q -> p),'1101,1,q AND NOT p,'0010,21,no
8,NOR,'0001,15,TRUE,'1111,14,CONVERSE (q -> p),'1101,0,FALSE,'0000,1,yes
8,NOR,'0001,0,FALSE,'0000,15,TRUE,'1111,0,FALSE,'0000,1,yes
8,NOR,'0001,1,q AND NOT p,'0010,15,TRUE,'1111,0,FALSE,'0000,2,no
8,NOR,'0001,2,AND,'1000,15,TRUE,'1111,0,FALSE,'0000,3,no
8,NOR,'0001,3,Q,'1010,15,TRUE,'1111,0,FALSE,'0000,4,no
8,NOR,'0001,4,p AND NOT q,'0100,15,TRUE,'1111,0,FALSE,'0000,3,no
8,NOR,'0001,5,XOR,'0110,15,TRUE,'1111,0,FALSE,'0000,5,no
8,NOR,'0001,6,P,'1100,15,TRUE,'1111,0,FALSE,'0000,6,no
8,NOR,'0001,7,OR,'1110,15,TRUE,'1111,0,FALSE,'0000,2,no
8,NOR,'0001,8,NOR,'0001,15,TRUE,'1111,0,FALSE,'0000,2,no
8,NOR,'0001,9,NOT P,'0011,15,TRUE,'1111,0,FALSE,'0000,6,no
8,NOR,'0001,10,XNOR,'1001,15,TRUE,'1111,0,FALSE,'0000,5,no
8,NOR,'0001,11,IMPLIES (p -> q),'1011,15,TRUE,'1111,0,FALSE,'0000,3,no
8,NOR,'0001,12,NOT Q,'0101,15,TRUE,'1111,0,FALSE,'0000,4,no
8,NOR,'0001,13,NAND,'0111,15,TRUE,'1111,0,FALSE,'0000,3,no
8,NOR,'0001,14,CONVERSE (q -> p),'1101,15,TRUE,'1111,0,FALSE,'0000,2,no
8,NOR,'0001,15,TRUE,'1111,15,TRUE,'1111,0,FALSE,'0000,1,yes
9,NOT P,'0011,0,FALSE,'0000,0,FALSE,'0000,15,TRUE,'1111,213,yes
9,NOT P,'0011,1,q AND NOT p,'0010,0,FALSE,'0000,14,CONVERSE (q -> p),'1101,198,yes
9,NOT P,'0011,2,AND,'1000,0,FALSE,'0000,13,NAND,'0111,183,yes
9,NOT P,'0011,3,Q,'1010,0,FALSE,'0000,12,NOT Q,'0101,170,yes
9,NOT P,'0011,4,p AND NOT q,'0100,0,FALSE,'0000,11,IMPLIES (p -> q),'1011,155,yes
9,NOT P,'0011,5,XOR,'0110,0,FALSE,'0000,10,XNOR,'1001,140,yes
9,NOT P,'0011,6,P,'1100,0,FALSE,'0000,9,NOT P,'0011,125,yes
9,NOT P,'0011,7,OR,'1110,0,FALSE,'0000,8,NOR,'0001,110,yes
9,NOT P,'0011,8,NOR,'0001,0,FALSE,'0000,7,OR,'1110,95,yes
9,NOT P,'0011,9,NOT P,'0011,0,FALSE,'0000,6,P,'1100,80,yes
9,NOT P,'0011,10,XNOR,'1001,0,FALSE,'0000,5,XOR,'0110,65,yes
9,NOT P,'0011,11,IMPLIES (p -> q),'1011,0,FALSE,'0000,4,p AND NOT q,'0100,50,yes
9,NOT P,'0011,12,NOT Q,'0101,0,FALSE,'0000,3,Q,'1010,37,yes
9,NOT P,'0011,13,NAND,'0111,0,FALSE,'0000,2,AND,'1000,22,yes
9,NOT P,'0011,14,CONVERSE (q -> p),'1101,0,FALSE,'0000,1,q AND NOT p,'0010,7,yes
9,NOT P,'0011,15,TRUE,'1111,0,FALSE,'0000,0,FALSE,'0000,1,yes
9,NOT P,'0011,0,FALSE,'0000,1,q AND NOT p,'0010,15,TRUE,'1111,213,yes
9,NOT P,'0011,1,q AND NOT p,'0010,1,q AND NOT p,'0010,14,CONVERSE (q -> p),'1101,198,yes
9,NOT P,'0011,2,AND,'1000,1,q AND NOT p,'0010,13,NAND,'0111,183,yes
9,NOT P,'0011,3,Q,'1010,1,q AND NOT p,'0010,12,NOT Q,'0101,170,yes
9,NOT P,'0011,4,p AND NOT q,'0100,1,q AND NOT p,'0010,11,IMPLIES (p -> q),'1011,155,yes
9,NOT P,'0011,5,XOR,'0110,1,q AND NOT p,'0010,10,XNOR,'1001,140,yes
9,NOT P,'0011,6,P,'1100,1,q AND NOT p,'0010,9,NOT P,'0011,125,yes
9,NOT P,'0011,7,OR,'1110,1,q AND NOT p,'0010,8,NOR,'0001,110,yes
9,NOT P,'0011,8,NOR,'0001,1,q AND NOT p,'0010,7,OR,'1110,95,yes
9,NOT P,'0011,9,NOT P,'0011,1,q AND NOT p,'0010,6,P,'1100,80,yes
9,NOT P,'0011,10,XNOR,'1001,1,q AND NOT p,'0010,5,XOR,'0110,65,yes
9,NOT P,'0011,11,IMPLIES (p -> q),'1011,1,q AND NOT p,'0010,4,p AND NOT q,'0100,50,yes
9,NOT P,'0011,12,NOT Q,'0101,1,q AND NOT p,'0010,3,Q,'1010,37,yes
9,NOT P,'0011,13,NAND,'0111,1,q AND NOT p,'0010,2,AND,'1000,22,yes
9,NOT P,'0011,14,CONVERSE (q -> p),'1101,1,q AND NOT p,'0010,1,q AND NOT p,'0010,7,yes
